fecha,producto,unidad_medida,equiv_kg,precio_hoy
2023-08-10,PAPA CANCHAN 2,KILOGRAMO,1.0,1.08
2023-08-10,PAPA COLOR,KILOGRAMO,1.0,1.11
2023-08-10,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.95
2023-08-10,PAPA HUAYRO,KILOGRAMO,1.0,1.98
2023-08-10,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.13
2023-08-10,PAPA PERUANITA,KILOGRAMO,1.0,1.85
2023-08-10,PAPA UNICA 2,KILOGRAMO,1.0,1.14
2023-08-10,PAPA YUNGAY 1,KILOGRAMO,1.0,0.73
2023-08-10,PEPINILLO,DOCENA,6.0,6.75
2023-08-10,PEREJIL,ATADO,1.0,1.88
2023-08-10,PIMIENTO MORRON,CAJON,18.0,95.0
2023-08-10,PORO,ATADO,2.6,5.75
2023-08-10,RABANITO,ATADO,0.75,3.5
2023-08-10,TOMATE,CAJON CHICO,27.0,62.5
2023-08-10,VAINITA AMERICANA,KILOGRAMO,1.0,1.83
2023-08-10,YUCA AMARILLA,KILOGRAMO,1.0,1.2
2023-08-10,ZAPALLO MACRE,KILOGRAMO,1.0,2.8
2023-08-10,ZANAHORIA,SACO CHICO,65.0,71.25
2023-08-10,ZAPALLO ITALIANO,DOCENA,12.0,17.25
2023-08-10,ZAPALLO LOCHE,UNIDAD,1.5,21.75
2023-08-11,ACELGA,ATADO,1.0,4.88
2023-08-11,AJI AMARILLO SECO,KILOGRAMO,1.0,12.25
2023-08-11,AJI ESCABECHE,KILOGRAMO,1.0,4.83
2023-08-11,AJI MONTAÑA,KILOGRAMO,1.0,5.75
2023-08-11,AJI PANCA,KILOGRAMO,1.0,11.38
2023-08-11,AJI PAPRIKA,KILOGRAMO,1.0,12.25
2023-08-11,AJI ROCOTO,CAJON,18.0,60.75
2023-08-11,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,6.25
2023-08-11,AJO MORADO,KILOGRAMO,1.0,7.28
2023-08-11,ALBAHACA,ATADO,0.65,1.75
2023-08-11,ALCACHOFA,DOCENA,4.0,18.5
2023-08-11,APIO,ATADO,3.0,15.5
2023-08-11,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,2.68
2023-08-11,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,2.4
2023-08-11,BERENJENA,DOCENA,2.5,13.0
2023-08-11,BETERRAGA,ATADO,0.75,2.63
2023-08-11,BROCOLI,KILOGRAMO,1.0,1.5
2023-08-11,CAIGUA (SELVA),CAJON,12.0,32.5
2023-08-11,CAMOTE AMARILLO,KILOGRAMO,1.0,1.13
2023-08-11,CAMOTE MORADO,KILOGRAMO,1.0,1.33
2023-08-11,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.43
2023-08-11,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,6.25
2023-08-11,CEBOLLA CHINA,ATADO GRANDE,1.0,1.75
2023-08-11,CHOCLO TIPO CUSCO,CIENTO,42.0,135.0
2023-08-11,COL CHINA/LONGAPA,DOCENA,12.0,55.0
2023-08-11,COL CORAZON,DOCENA,35.0,48.75
2023-08-11,COLIFLOR,DOCENA,35.0,33.75
2023-08-11,CULANTRO,ATADO,1.5,2.63
2023-08-11,ESPARRAGO,PAQUETE,0.5,2.63
2023-08-11,ESPINACA,KILOGRAMO,1.0,4.63
2023-08-11,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-11,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.3
2023-08-11,HABA VERDE SERRANA,KILOGRAMO,1.0,1.33
2023-08-11,HIERBA BUENA,ATADO,0.85,1.75
2023-08-11,HOLANTAU/ORGANICA,KILOGRAMO,1.0,6.5
2023-08-11,HUACATAY,ATADO,1.0,3.63
2023-08-11,KION,KILOGRAMO,1.0,3.13
2023-08-11,LECHUGA AMERICANA,DOCENA,6.0,9.5
2023-08-11,LECHUGA CRIOLLA SEDA,DOCENA,3.0,7.75
2023-08-11,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.75
2023-08-11,LIMON SUTIL BOLSA,BOLSA,45.0,252.5
2023-08-11,LIMON SUTIL CAJON,CAJON,23.0,142.5
2023-08-11,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-08-11,MAIZ MORADO,KILOGRAMO,1.0,2.65
2023-08-11,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,4.83
2023-08-11,MARACUYA,KILOGRAMO,1.0,2.03
2023-08-11,NABO,ATADO,1.0,2.13
2023-08-11,OLLUCO LARGO,KILOGRAMO,1.0,3.43
2023-08-11,PACCHOY,DOCENA,6.0,36.75
2023-08-11,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.23
2023-08-11,PAPA AMARILLA,KILOGRAMO,1.0,2.63
2023-08-11,PAPA BLANCA,KILOGRAMO,1.0,0.71
2023-08-11,PAPA CANCHAN 2,KILOGRAMO,1.0,1.13
2023-08-11,PAPA COLOR,KILOGRAMO,1.0,1.13
2023-08-11,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.95
2023-08-11,PAPA HUAYRO,KILOGRAMO,1.0,1.96
2023-08-11,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.14
2023-08-11,PAPA PERUANITA,KILOGRAMO,1.0,1.88
2023-08-11,PAPA UNICA 2,KILOGRAMO,1.0,1.14
2023-08-11,PAPA YUNGAY 1,KILOGRAMO,1.0,0.71
2023-08-11,PEPINILLO,DOCENA,6.0,7.0
2023-08-11,PEREJIL,ATADO,1.0,1.75
2023-08-11,PIMIENTO MORRON,CAJON,18.0,102.5
2023-08-11,PORO,ATADO,2.6,5.5
2023-08-11,RABANITO,ATADO,0.75,3.5
2023-08-11,TOMATE,CAJON CHICO,27.0,65.0
2023-08-11,VAINITA AMERICANA,KILOGRAMO,1.0,1.88
2023-08-11,YUCA AMARILLA,KILOGRAMO,1.0,1.23
2023-08-11,ZAPALLO MACRE,KILOGRAMO,1.0,2.88
2023-08-11,ZANAHORIA,SACO CHICO,65.0,56.25
2023-08-11,ZAPALLO ITALIANO,DOCENA,12.0,16.5
2023-08-11,ZAPALLO LOCHE,UNIDAD,1.5,21.75
2023-08-14,ACELGA,ATADO,1.0,4.75
2023-08-14,AJI AMARILLO SECO,KILOGRAMO,1.0,12.75
2023-08-14,AJI ESCABECHE,KILOGRAMO,1.0,5.83
2023-08-14,AJI MONTAÑA,KILOGRAMO,1.0,5.75
2023-08-14,AJI PANCA,KILOGRAMO,1.0,11.25
2023-08-14,AJI PAPRIKA,KILOGRAMO,1.0,11.75
2023-08-14,AJI ROCOTO,CAJON,18.0,55.0
2023-08-14,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,6.33
2023-08-14,AJO MORADO,KILOGRAMO,1.0,6.83
2023-08-14,ALBAHACA,ATADO,0.65,1.88
2023-08-14,ALCACHOFA,DOCENA,4.0,18.0
2023-08-14,APIO,ATADO,3.0,12.75
2023-08-14,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,2.43
2023-08-14,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,2.13
2023-08-14,BERENJENA,DOCENA,2.5,12.75
2023-08-14,BETERRAGA,ATADO,0.75,2.25
2023-08-14,BROCOLI,KILOGRAMO,1.0,1.88
2023-08-14,CAIGUA (SELVA),CAJON,12.0,28.75
2023-08-14,CAMOTE AMARILLO,KILOGRAMO,1.0,1.05
2023-08-14,CAMOTE MORADO,KILOGRAMO,1.0,1.15
2023-08-14,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.48
2023-08-14,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,6.25
2023-08-14,CEBOLLA CHINA,ATADO GRANDE,1.0,1.63
2023-08-14,CHOCLO TIPO CUSCO,CIENTO,42.0,152.5
2023-08-14,COL CHINA/LONGAPA,DOCENA,12.0,56.25
2023-08-14,COL CORAZON,DOCENA,35.0,47.0
2023-08-14,COLIFLOR,DOCENA,35.0,32.5
2023-08-14,CULANTRO,ATADO,1.5,3.5
2023-08-14,ESPARRAGO,PAQUETE,0.5,2.75
2023-08-14,ESPINACA,KILOGRAMO,1.0,4.63
2023-08-14,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-14,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.33
2023-08-14,HABA VERDE SERRANA,KILOGRAMO,1.0,1.3
2023-08-14,HIERBA BUENA,ATADO,0.85,1.75
2023-08-14,HOLANTAU/ORGANICA,KILOGRAMO,1.0,6.5
2023-08-14,HUACATAY,ATADO,1.0,3.25
2023-08-14,KION,KILOGRAMO,1.0,3.38
2023-08-14,LECHUGA AMERICANA,DOCENA,6.0,13.25
2023-08-14,LECHUGA CRIOLLA SEDA,DOCENA,3.0,12.25
2023-08-14,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.5
2023-08-14,LIMON SUTIL BOLSA,BOLSA,45.0,262.5
2023-08-14,LIMON SUTIL CAJON,CAJON,23.0,135.0
2023-08-14,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-08-14,MAIZ MORADO,KILOGRAMO,1.0,2.63
2023-08-14,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,5.83
2023-08-14,MARACUYA,KILOGRAMO,1.0,2.0
2023-08-14,NABO,ATADO,1.0,2.13
2023-08-14,OLLUCO LARGO,KILOGRAMO,1.0,3.45
2023-08-14,PACCHOY,DOCENA,6.0,33.25
2023-08-14,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.3
2023-08-14,PAPA AMARILLA,KILOGRAMO,1.0,2.45
2023-08-14,PAPA BLANCA,KILOGRAMO,1.0,0.7
2023-08-14,PAPA CANCHAN 2,KILOGRAMO,1.0,1.1
2023-08-14,PAPA COLOR,KILOGRAMO,1.0,1.11
2023-08-14,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.76
2023-08-14,PAPA HUAYRO,KILOGRAMO,1.0,2.08
2023-08-14,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.14
2023-08-14,PAPA PERUANITA,KILOGRAMO,1.0,1.78
2023-08-14,PAPA UNICA 2,KILOGRAMO,1.0,1.11
2023-08-14,PAPA YUNGAY 1,KILOGRAMO,1.0,0.7
2023-08-14,PEPINILLO,DOCENA,6.0,7.75
2023-08-14,PEREJIL,ATADO,1.0,1.75
2023-08-14,PIMIENTO MORRON,CAJON,18.0,97.5
2023-08-14,PORO,ATADO,2.6,4.75
2023-08-14,RABANITO,ATADO,0.75,3.25
2023-08-14,TOMATE,CAJON CHICO,27.0,71.25
2023-08-14,VAINITA AMERICANA,KILOGRAMO,1.0,2.08
2023-08-14,YUCA AMARILLA,KILOGRAMO,1.0,1.23
2023-08-14,ZAPALLO MACRE,KILOGRAMO,1.0,2.68
2023-08-14,ZANAHORIA,SACO CHICO,65.0,63.75
2023-08-14,ZAPALLO ITALIANO,DOCENA,12.0,13.75
2023-08-14,ZAPALLO LOCHE,UNIDAD,1.5,18.75
2023-08-15,ACELGA,ATADO,1.0,4.13
2023-08-15,AJI AMARILLO SECO,KILOGRAMO,1.0,12.5
2023-08-15,AJI ESCABECHE,KILOGRAMO,1.0,5.88
2023-08-15,AJI MONTAÑA,KILOGRAMO,1.0,5.75
2023-08-15,AJI PANCA,KILOGRAMO,1.0,11.25
2023-08-15,AJI PAPRIKA,KILOGRAMO,1.0,11.75
2023-08-15,AJI ROCOTO,CAJON,18.0,56.25
2023-08-15,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,6.2
2023-08-15,AJO MORADO,KILOGRAMO,1.0,6.7
2023-08-15,ALBAHACA,ATADO,0.65,1.88
2023-08-15,ALCACHOFA,DOCENA,4.0,18.0
2023-08-15,APIO,ATADO,3.0,11.75
2023-08-15,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.2
2023-08-15,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,2.5
2023-08-15,BERENJENA,DOCENA,2.5,12.5
2023-08-15,BETERRAGA,ATADO,0.75,1.75
2023-08-15,BROCOLI,KILOGRAMO,1.0,1.5
2023-08-15,CAIGUA (SELVA),CAJON,12.0,28.25
2023-08-15,CAMOTE AMARILLO,KILOGRAMO,1.0,1.03
2023-08-15,CAMOTE MORADO,KILOGRAMO,1.0,1.1
2023-08-15,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.4
2023-08-15,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,6.18
2023-08-15,CEBOLLA CHINA,ATADO GRANDE,1.0,1.75
2023-08-15,CHOCLO TIPO CUSCO,CIENTO,42.0,127.5
2023-08-15,COL CHINA/LONGAPA,DOCENA,12.0,47.5
2023-08-15,COL CORAZON,DOCENA,35.0,47.0
2023-08-15,COLIFLOR,DOCENA,35.0,33.75
2023-08-15,CULANTRO,ATADO,1.5,5.25
2023-08-15,ESPARRAGO,PAQUETE,0.5,2.75
2023-08-15,ESPINACA,KILOGRAMO,1.0,3.63
2023-08-15,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-15,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.8
2023-08-15,HABA VERDE SERRANA,KILOGRAMO,1.0,1.23
2023-08-15,HIERBA BUENA,ATADO,0.85,1.38
2023-08-15,HOLANTAU/ORGANICA,KILOGRAMO,1.0,7.25
2023-08-15,HUACATAY,ATADO,1.0,2.75
2023-08-15,KION,KILOGRAMO,1.0,3.38
2023-08-15,LECHUGA AMERICANA,DOCENA,6.0,12.25
2023-08-15,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.25
2023-08-15,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.5
2023-08-15,LIMON SUTIL BOLSA,BOLSA,45.0,247.5
2023-08-15,LIMON SUTIL CAJON,CAJON,23.0,127.5
2023-08-15,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-08-15,MAIZ MORADO,KILOGRAMO,1.0,2.6
2023-08-15,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,5.7
2023-08-15,MARACUYA,KILOGRAMO,1.0,1.78
2023-08-15,NABO,ATADO,1.0,1.88
2023-08-15,OLLUCO LARGO,KILOGRAMO,1.0,3.48
2023-08-15,PACCHOY,DOCENA,6.0,32.0
2023-08-15,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.25
2023-08-15,PAPA AMARILLA,KILOGRAMO,1.0,2.4
2023-08-15,PAPA BLANCA,KILOGRAMO,1.0,0.7
2023-08-15,PAPA CANCHAN 2,KILOGRAMO,1.0,1.13
2023-08-15,PAPA COLOR,KILOGRAMO,1.0,1.14
2023-08-15,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.9
2023-08-15,PAPA HUAYRO,KILOGRAMO,1.0,1.93
2023-08-15,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.16
2023-08-15,PAPA PERUANITA,KILOGRAMO,1.0,1.76
2023-08-15,PAPA UNICA 2,KILOGRAMO,1.0,1.15
2023-08-15,PAPA YUNGAY 1,KILOGRAMO,1.0,0.7
2023-08-15,PEPINILLO,DOCENA,6.0,8.75
2023-08-15,PEREJIL,ATADO,1.0,1.75
2023-08-15,PIMIENTO MORRON,CAJON,18.0,85.0
2023-08-15,PORO,ATADO,2.6,4.75
2023-08-15,RABANITO,ATADO,0.75,3.75
2023-08-15,TOMATE,CAJON CHICO,27.0,75.0
2023-08-15,VAINITA AMERICANA,KILOGRAMO,1.0,1.98
2023-08-15,YUCA AMARILLA,KILOGRAMO,1.0,1.13
2023-08-15,ZAPALLO MACRE,KILOGRAMO,1.0,2.63
2023-08-15,ZANAHORIA,SACO CHICO,65.0,70.0
2023-08-15,ZAPALLO ITALIANO,DOCENA,12.0,13.25
2023-08-15,ZAPALLO LOCHE,UNIDAD,1.5,17.75
2023-08-16,ACELGA,ATADO,1.0,4.13
2023-08-16,AJI AMARILLO SECO,KILOGRAMO,1.0,12.5
2023-08-16,AJI ESCABECHE,KILOGRAMO,1.0,5.63
2023-08-16,AJI MONTAÑA,KILOGRAMO,1.0,5.5
2023-08-16,AJI PANCA,KILOGRAMO,1.0,11.25
2023-08-16,AJI PAPRIKA,KILOGRAMO,1.0,11.75
2023-08-16,AJI ROCOTO,CAJON,18.0,57.5
2023-08-16,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,6.2
2023-08-16,AJO MORADO,KILOGRAMO,1.0,6.83
2023-08-16,ALBAHACA,ATADO,0.65,1.75
2023-08-16,ALCACHOFA,DOCENA,4.0,18.0
2023-08-16,APIO,ATADO,3.0,11.5
2023-08-16,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.25
2023-08-16,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,2.18
2023-08-16,BERENJENA,DOCENA,2.5,13.0
2023-08-16,BETERRAGA,ATADO,0.75,2.13
2023-08-16,BROCOLI,KILOGRAMO,1.0,1.5
2023-08-16,CAIGUA (SELVA),CAJON,12.0,28.25
2023-08-16,CAMOTE AMARILLO,KILOGRAMO,1.0,1.0
2023-08-16,CAMOTE MORADO,KILOGRAMO,1.0,1.1
2023-08-16,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.38
2023-08-16,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,6.18
2023-08-16,CEBOLLA CHINA,ATADO GRANDE,1.0,1.63
2023-08-16,CHOCLO TIPO CUSCO,CIENTO,42.0,155.0
2023-08-16,COL CHINA/LONGAPA,DOCENA,12.0,46.25
2023-08-16,COL CORAZON,DOCENA,35.0,52.5
2023-08-16,COLIFLOR,DOCENA,35.0,36.25
2023-08-16,CULANTRO,ATADO,1.5,6.25
2023-08-16,ESPARRAGO,PAQUETE,0.5,2.75
2023-08-16,ESPINACA,KILOGRAMO,1.0,3.38
2023-08-16,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-16,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.33
2023-08-16,HABA VERDE SERRANA,KILOGRAMO,1.0,1.23
2023-08-16,HIERBA BUENA,ATADO,0.85,1.38
2023-08-16,HOLANTAU/ORGANICA,KILOGRAMO,1.0,7.5
2023-08-16,HUACATAY,ATADO,1.0,2.75
2023-08-16,KION,KILOGRAMO,1.0,3.38
2023-08-16,LECHUGA AMERICANA,DOCENA,6.0,12.25
2023-08-16,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.5
2023-08-16,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.5
2023-08-16,LIMON SUTIL BOLSA,BOLSA,45.0,247.5
2023-08-16,LIMON SUTIL CAJON,CAJON,23.0,127.5
2023-08-16,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-08-16,MAIZ MORADO,KILOGRAMO,1.0,2.63
2023-08-16,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,5.65
2023-08-16,MARACUYA,KILOGRAMO,1.0,1.78
2023-08-16,NABO,ATADO,1.0,2.13
2023-08-16,OLLUCO LARGO,KILOGRAMO,1.0,3.5
2023-08-16,PACCHOY,DOCENA,6.0,32.0
2023-08-16,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.63
2023-08-16,PAPA AMARILLA,KILOGRAMO,1.0,2.4
2023-08-16,PAPA BLANCA,KILOGRAMO,1.0,0.71
2023-08-16,PAPA CANCHAN 2,KILOGRAMO,1.0,1.13
2023-08-16,PAPA COLOR,KILOGRAMO,1.0,1.15
2023-08-16,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.73
2023-08-16,PAPA HUAYRO,KILOGRAMO,1.0,1.88
2023-08-16,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.15
2023-08-16,PAPA PERUANITA,KILOGRAMO,1.0,1.73
2023-08-16,PAPA UNICA 2,KILOGRAMO,1.0,1.16
2023-08-16,PAPA YUNGAY 1,KILOGRAMO,1.0,0.71
2023-08-16,PEPINILLO,DOCENA,6.0,9.25
2023-08-16,PEREJIL,ATADO,1.0,1.88
2023-08-16,PIMIENTO MORRON,CAJON,18.0,86.25
2023-08-16,PORO,ATADO,2.6,5.25
2023-08-16,RABANITO,ATADO,0.75,3.63
2023-08-16,TOMATE,CAJON CHICO,27.0,66.25
2023-08-16,VAINITA AMERICANA,KILOGRAMO,1.0,1.93
2023-08-16,YUCA AMARILLA,KILOGRAMO,1.0,1.13
2023-08-16,ZAPALLO MACRE,KILOGRAMO,1.0,2.43
2023-08-16,ZANAHORIA,SACO CHICO,65.0,75.0
2023-08-16,ZAPALLO ITALIANO,DOCENA,12.0,13.25
2023-08-16,ZAPALLO LOCHE,UNIDAD,1.5,17.75
2023-08-17,ACELGA,ATADO,1.0,3.88
2023-08-17,AJI AMARILLO SECO,KILOGRAMO,1.0,12.63
2023-08-17,AJI ESCABECHE,KILOGRAMO,1.0,5.58
2023-08-17,AJI MONTAÑA,KILOGRAMO,1.0,5.5
2023-08-17,AJI PANCA,KILOGRAMO,1.0,11.38
2023-08-17,AJI PAPRIKA,KILOGRAMO,1.0,11.63
2023-08-17,AJI ROCOTO,CAJON,18.0,63.75
2023-08-17,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,5.83
2023-08-17,AJO MORADO,KILOGRAMO,1.0,6.7
2023-08-17,ALBAHACA,ATADO,0.65,1.75
2023-08-17,ALCACHOFA,DOCENA,4.0,17.75
2023-08-17,APIO,ATADO,3.0,13.5
2023-08-17,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.38
2023-08-17,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,3.1
2023-08-17,BERENJENA,DOCENA,2.5,13.0
2023-08-17,BETERRAGA,ATADO,0.75,2.13
2023-08-17,BROCOLI,KILOGRAMO,1.0,1.63
2023-08-17,CAIGUA (SELVA),CAJON,12.0,33.25
2023-08-17,CAMOTE AMARILLO,KILOGRAMO,1.0,0.98
2023-08-17,CAMOTE MORADO,KILOGRAMO,1.0,1.08
2023-08-17,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.38
2023-08-17,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,4.88
2023-08-17,CEBOLLA CHINA,ATADO GRANDE,1.0,1.7
2023-08-17,CHOCLO TIPO CUSCO,CIENTO,42.0,145.0
2023-08-17,COL CHINA/LONGAPA,DOCENA,12.0,45.0
2023-08-17,COL CORAZON,DOCENA,35.0,57.5
2023-08-17,COLIFLOR,DOCENA,35.0,36.25
2023-08-17,CULANTRO,ATADO,1.5,6.25
2023-08-17,ESPARRAGO,PAQUETE,0.5,2.63
2023-08-17,ESPINACA,KILOGRAMO,1.0,3.63
2023-08-17,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-17,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.3
2023-08-17,HABA VERDE SERRANA,KILOGRAMO,1.0,1.28
2023-08-17,HIERBA BUENA,ATADO,0.85,1.63
2023-08-17,HOLANTAU/ORGANICA,KILOGRAMO,1.0,7.5
2023-08-17,HUACATAY,ATADO,1.0,3.25
2023-08-17,KION,KILOGRAMO,1.0,3.38
2023-08-17,LECHUGA AMERICANA,DOCENA,6.0,11.25
2023-08-17,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.25
2023-08-17,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.25
2023-08-17,LIMON SUTIL BOLSA,BOLSA,45.0,242.5
2023-08-17,LIMON SUTIL CAJON,CAJON,23.0,125.0
2023-08-17,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.75
2023-08-17,MAIZ MORADO,KILOGRAMO,1.0,2.63
2023-08-17,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,5.5
2023-08-17,MARACUYA,KILOGRAMO,1.0,1.93
2023-08-17,NABO,ATADO,1.0,2.25
2023-08-17,OLLUCO LARGO,KILOGRAMO,1.0,3.63
2023-08-17,PACCHOY,DOCENA,6.0,33.25
2023-08-17,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,9.13
2023-08-17,PAPA AMARILLA,KILOGRAMO,1.0,2.38
2023-08-17,PAPA BLANCA,KILOGRAMO,1.0,0.69
2023-08-17,PAPA CANCHAN 2,KILOGRAMO,1.0,1.1
2023-08-17,PAPA COLOR,KILOGRAMO,1.0,1.14
2023-08-17,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.71
2023-08-17,PAPA HUAYRO,KILOGRAMO,1.0,1.8
2023-08-17,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.14
2023-08-17,PAPA PERUANITA,KILOGRAMO,1.0,1.7
2023-08-17,PAPA UNICA 2,KILOGRAMO,1.0,1.18
2023-08-17,PAPA YUNGAY 1,KILOGRAMO,1.0,0.69
2023-08-17,PEPINILLO,DOCENA,6.0,9.75
2023-08-17,PEREJIL,ATADO,1.0,1.63
2023-08-17,PIMIENTO MORRON,CAJON,18.0,77.5
2023-08-17,PORO,ATADO,2.6,5.5
2023-08-17,RABANITO,ATADO,0.75,4.5
2023-08-17,TOMATE,CAJON CHICO,27.0,70.0
2023-08-17,VAINITA AMERICANA,KILOGRAMO,1.0,2.43
2023-08-17,YUCA AMARILLA,KILOGRAMO,1.0,1.1
2023-08-17,ZAPALLO MACRE,KILOGRAMO,1.0,2.28
2023-08-17,ZANAHORIA,SACO CHICO,65.0,71.25
2023-08-17,ZAPALLO ITALIANO,DOCENA,12.0,13.5
2023-08-17,ZAPALLO LOCHE,UNIDAD,1.5,17.25
2023-08-18,ACELGA,ATADO,1.0,3.88
2023-08-18,AJI AMARILLO SECO,KILOGRAMO,1.0,12.63
2023-08-18,AJI ESCABECHE,KILOGRAMO,1.0,5.83
2023-08-18,AJI MONTAÑA,KILOGRAMO,1.0,5.75
2023-08-18,AJI PANCA,KILOGRAMO,1.0,11.38
2023-08-18,AJI PAPRIKA,KILOGRAMO,1.0,11.63
2023-08-18,AJI ROCOTO,CAJON,18.0,60.0
2023-08-18,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,5.78
2023-08-18,AJO MORADO,KILOGRAMO,1.0,6.7
2023-08-18,ALBAHACA,ATADO,0.65,1.88
2023-08-18,ALCACHOFA,DOCENA,4.0,19.0
2023-08-18,APIO,ATADO,3.0,12.5
2023-08-18,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.68
2023-08-18,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,3.28
2023-08-18,BERENJENA,DOCENA,2.5,12.75
2023-08-18,BETERRAGA,ATADO,0.75,2.25
2023-08-18,BROCOLI,KILOGRAMO,1.0,1.38
2023-08-18,CAIGUA (SELVA),CAJON,12.0,33.25
2023-08-18,CAMOTE AMARILLO,KILOGRAMO,1.0,0.9
2023-08-18,CAMOTE MORADO,KILOGRAMO,1.0,1.05
2023-08-18,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.33
2023-08-18,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,4.83
2023-08-18,CEBOLLA CHINA,ATADO GRANDE,1.0,1.7
2023-08-18,CHOCLO TIPO CUSCO,CIENTO,42.0,137.5
2023-08-18,COL CHINA/LONGAPA,DOCENA,12.0,43.75
2023-08-18,COL CORAZON,DOCENA,35.0,48.75
2023-08-18,COLIFLOR,DOCENA,35.0,33.75
2023-08-18,CULANTRO,ATADO,1.5,6.25
2023-08-18,ESPARRAGO,PAQUETE,0.5,3.25
2023-08-18,ESPINACA,KILOGRAMO,1.0,3.13
2023-08-18,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-08-18,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.3
2023-08-18,HABA VERDE SERRANA,KILOGRAMO,1.0,1.3
